ProductKey,ProductAlternateKey,ProductSubcategoryKey,ProductSubcategoryName,ProductCategoryKey,ProductCategoryName,Unit price,WeightUnitMeasureCode,SizeUnitMeasureCode,EnglishProductName,SpanishProductName,FrenchProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,EnglishDescription,FrenchDescription,ChineseDescription,ArabicDescription,HebrewDescription,ThaiDescription,GermanDescription,JapaneseDescription,TurkishDescription,StartDate,EndDate,Status
460,SB-M891-M,18,Bib-Shorts,3,Clothing, ,,,"Men's Bib-Shorts, M",,,37.1209,TRUE,Multi,4,3,89.99,M,M,,0,S ,53.994,,M ,Men's Bib-Shorts,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.","Conçu pour l'équipe professionnelle AWC, à bretelles, contrôle de l'humidité, peau de chamois et bande anti-remontée.",?? AWC ??????????????????????????,????? ????? AWC ?? ????? ?????? ????? ?? ???????? ???? ?????? ??????? ???????.,"????? ???? ?????? ?? AWC ?? ?????? ?????, ???? ????, ????? ???? ?? ?????? ???????.",???????????????????????? AWC ??????????? ????????????????? ????????? ???????????,"""Konzipiert für das AWC-Team mit Gummizug, atmungsaktiv, Lederpolsterung, Beinabschluss ohne Verrutschen.""",AWC ???????????????????????????????? ??????? ?????????????,"""Yerinden oynamayan ask?lar?, nem kontrolü, pedi ve bacak tutucular?yla AWC tak?m? için tasarland?.""",41091,39809,
459,SB-M891-S,18,Bib-Shorts,3,Clothing, ,,,"Men's Bib-Shorts, S",,,37.1209,TRUE,Multi,4,3,89.99,S,S,,0,S ,53.994,,M ,Men's Bib-Shorts,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.","Conçu pour l'équipe professionnelle AWC, à bretelles, contrôle de l'humidité, peau de chamois et bande anti-remontée.",?? AWC ??????????????????????????,????? ????? AWC ?? ????? ?????? ????? ?? ???????? ???? ?????? ??????? ???????.,"????? ???? ?????? ?? AWC ?? ?????? ?????, ???? ????, ????? ???? ?? ?????? ???????.",???????????????????????? AWC ??????????? ????????????????? ????????? ???????????,"""Konzipiert für das AWC-Team mit Gummizug, atmungsaktiv, Lederpolsterung, Beinabschluss ohne Verrutschen.""",AWC ???????????????????????????????? ??????? ?????????????,"""Yerinden oynamayan ask?lar?, nem kontrolü, pedi ve bacak tutucular?yla AWC tak?m? için tasarland?.""",41091,39809,
333,BK-R50B-58,2,Road Bikes,1,Bikes,782.99,LB ,CM ,"Road-650 Black, 58","Carretera: 650, negra, 58","Vélo de route 650 noir, 58",486.7066,TRUE,Black,100,75,782.99,58,54-58 CM,20,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.","Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation.",??????????????????????????????????????????????????,???? ????? ??? ??? ????? ?????????? ??? ????? ??????? ?? ????? ???? ?????? ????????. ???? ????? ????? ??? ????? ?? ?? ???? ???? ????? ????? ?? ???????.,??????? ??????? ????? ????? ?????? ????? ???? ??????? ???? ??? ?????? ????. ????????? ?????? ?????? ????? ?????? ?????? ???? ??? ????????.,???????????????????????? ??????????????????????????????????????????  ??????????????? ????? ??????????????????????????????????????,"""Kostengünstiges Rad mit vielen Funktionen unserer Topmodelle. Verfügt über denselben leichten, robusten Rahmen und die schnelle Beschleunigung, die uns bekannt gemacht hat.""",????????????????????????????????? ????????????????????????????????????????????,De?erine uygun olarak fiyatland?r?lan bisikletin bir çok özelli?i en üst s?n?f modellerinkilerle ayn?d?r. Ayn? hafif sa?lam kadroya ve herkesin takdir etti?i çabuk h?zlanma özelli?imize sahiptir.,41091,39809,
332,BK-R50B-58,2,Road Bikes,1,Bikes,699.0982,LB ,CM ,"Road-650 Black, 58","Carretera: 650, negra, 58","Vélo de route 650 noir, 58",413.1463,TRUE,Black,100,75,699.0982,58,54-58 CM,20,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.","Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation.",??????????????????????????????????????????????????,???? ????? ??? ??? ????? ?????????? ??? ????? ??????? ?? ????? ???? ?????? ????????. ???? ????? ????? ??? ????? ?? ?? ???? ???? ????? ????? ?? ???????.,??????? ??????? ????? ????? ?????? ????? ???? ??????? ???? ??? ?????? ????. ????????? ?????? ?????? ????? ?????? ?????? ???? ??? ????????.,???????????????????????? ??????????????????????????????????????????  ??????????????? ????? ??????????????????????????????????????,"""Kostengünstiges Rad mit vielen Funktionen unserer Topmodelle. Verfügt über denselben leichten, robusten Rahmen und die schnelle Beschleunigung, die uns bekannt gemacht hat.""",????????????????????????????????? ????????????????????????????????????????????,De?erine uygun olarak fiyatland?r?lan bisikletin bir çok özelli?i en üst s?n?f modellerinkilerle ayn?d?r. Ayn? hafif sa?lam kadroya ve herkesin takdir etti?i çabuk h?zlanma özelli?imize sahiptir.,40725,39444,
331,BK-R50R-52,2,Road Bikes,1,Bikes,782.99,LB ,CM ,"Road-650 Red, 52","Carretera: 650, roja, 52","Vélo de route 650 rouge, 52",486.7066,TRUE,Red,100,75,782.99,52,48-52 CM,19,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.","Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation.",??????????????????????????????????????????????????,???? ????? ??? ??? ????? ?????????? ??? ????? ??????? ?? ????? ???? ?????? ????????. ???? ????? ????? ??? ????? ?? ?? ???? ???? ????? ????? ?? ???????.,??????? ??????? ????? ????? ?????? ????? ???? ??????? ???? ??? ?????? ????. ????????? ?????? ?????? ????? ?????? ?????? ???? ??? ????????.,???????????????????????? ??????????????????????????????????????????  ??????????????? ????? ??????????????????????????????????????,"""Kostengünstiges Rad mit vielen Funktionen unserer Topmodelle. Verfügt über denselben leichten, robusten Rahmen und die schnelle Beschleunigung, die uns bekannt gemacht hat.""",????????????????????????????????? ????????????????????????????????????????????,De?erine uygun olarak fiyatland?r?lan bisikletin bir çok özelli?i en üst s?n?f modellerinkilerle ayn?d?r. Ayn? hafif sa?lam kadroya ve herkesin takdir etti?i çabuk h?zlanma özelli?imize sahiptir.,41091,39809,
330,BK-R50R-52,2,Road Bikes,1,Bikes,699.0982,LB ,CM ,"Road-650 Red, 52","Carretera: 650, roja, 52","Vélo de route 650 rouge, 52",413.1463,TRUE,Red,100,75,699.0982,52,48-52 CM,19,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.","Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation.",??????????????????????????????????????????????????,???? ????? ??? ??? ????? ?????????? ??? ????? ??????? ?? ????? ???? ?????? ????????. ???? ????? ????? ??? ????? ?? ?? ???? ???? ????? ????? ?? ???????.,??????? ??????? ????? ????? ?????? ????? ???? ??????? ???? ??? ?????? ????. ????????? ?????? ?????? ????? ?????? ?????? ???? ??? ????????.,???????????????????????? ??????????????????????????????????????????  ??????????????? ????? ??????????????????????????????????????,"""Kostengünstiges Rad mit vielen Funktionen unserer Topmodelle. Verfügt über denselben leichten, robusten Rahmen und die schnelle Beschleunigung, die uns bekannt gemacht hat.""",????????????????????????????????? ????????????????????????????????????????????,De?erine uygun olarak fiyatland?r?lan bisikletin bir çok özelli?i en üst s?n?f modellerinkilerle ayn?d?r. Ayn? hafif sa?lam kadroya ve herkesin takdir etti?i çabuk h?zlanma özelli?imize sahiptir.,40725,39444,
329,BK-R50R-48,2,Road Bikes,1,Bikes,782.99,LB ,CM ,"Road-650 Red, 48","Carretera: 650, roja, 48","Vélo de route 650 rouge, 48",486.7066,TRUE,Red,100,75,782.99,48,48-52 CM,19,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.","Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation.",??????????????????????????????????????????????????,???? ????? ??? ??? ????? ?????????? ??? ????? ??????? ?? ????? ???? ?????? ????????. ???? ????? ????? ??? ????? ?? ?? ???? ???? ????? ????? ?? ???????.,??????? ??????? ????? ????? ?????? ????? ???? ??????? ???? ??? ?????? ????. ????????? ?????? ?????? ????? ?????? ?????? ???? ??? ????????.,???????????????????????? ??????????????????????????????????????????  ??????????????? ????? ??????????????????????????????????????,"""Kostengünstiges Rad mit vielen Funktionen unserer Topmodelle. Verfügt über denselben leichten, robusten Rahmen und die schnelle Beschleunigung, die uns bekannt gemacht hat.""",????????????????????????????????? ????????????????????????????????????????????,De?erine uygun olarak fiyatland?r?lan bisikletin bir çok özelli?i en üst s?n?f modellerinkilerle ayn?d?r. Ayn? hafif sa?lam kadroya ve herkesin takdir etti?i çabuk h?zlanma özelli?imize sahiptir.,41091,39809,
328,BK-R50R-48,2,Road Bikes,1,Bikes,699.0982,LB ,CM ,"Road-650 Red, 48","Carretera: 650, roja, 48","Vélo de route 650 rouge, 48",413.1463,TRUE,Red,100,75,699.0982,48,48-52 CM,19,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.","Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation.",??????????????????????????????????????????????????,???? ????? ??? ??? ????? ?????????? ??? ????? ??????? ?? ????? ???? ?????? ????????. ???? ????? ????? ??? ????? ?? ?? ???? ???? ????? ????? ?? ???????.,??????? ??????? ????? ????? ?????? ????? ???? ??????? ???? ??? ?????? ????. ????????? ?????? ?????? ????? ?????? ?????? ???? ??? ????????.,???????????????????????? ??????????????????????????????????????????  ??????????????? ????? ??????????????????????????????????????,"""Kostengünstiges Rad mit vielen Funktionen unserer Topmodelle. Verfügt über denselben leichten, robusten Rahmen und die schnelle Beschleunigung, die uns bekannt gemacht hat.""",????????????????????????????????? ????????????????????????????????????????????,De?erine uygun olarak fiyatland?r?lan bisikletin bir çok özelli?i en üst s?n?f modellerinkilerle ayn?d?r. Ayn? hafif sa?lam kadroya ve herkesin takdir etti?i çabuk h?zlanma özelli?imize sahiptir.,40725,39444,
327,BK-R50R-44,2,Road Bikes,1,Bikes,782.99,LB ,CM ,"Road-650 Red, 44","Carretera: 650, roja, 44","Vélo de route 650 rouge, 44",486.7066,TRUE,Red,100,75,782.99,44,42-46 CM,19,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.","Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation.",??????????????????????????????????????????????????,???? ????? ??? ??? ????? ?????????? ??? ????? ??????? ?? ????? ???? ?????? ????????. ???? ????? ????? ??? ????? ?? ?? ???? ???? ????? ????? ?? ???????.,??????? ??????? ????? ????? ?????? ????? ???? ??????? ???? ??? ?????? ????. ????????? ?????? ?????? ????? ?????? ?????? ???? ??? ????????.,???????????????????????? ??????????????????????????????????????????  ??????????????? ????? ??????????????????????????????????????,"""Kostengünstiges Rad mit vielen Funktionen unserer Topmodelle. Verfügt über denselben leichten, robusten Rahmen und die schnelle Beschleunigung, die uns bekannt gemacht hat.""",????????????????????????????????? ????????????????????????????????????????????,De?erine uygun olarak fiyatland?r?lan bisikletin bir çok özelli?i en üst s?n?f modellerinkilerle ayn?d?r. Ayn? hafif sa?lam kadroya ve herkesin takdir etti?i çabuk h?zlanma özelli?imize sahiptir.,41091,39809,
325,BK-R50R-62,2,Road Bikes,1,Bikes,782.99,LB ,CM ,"Road-650 Red, 62","Carretera: 650, roja, 62","Vélo de route 650 rouge, 62",486.7066,TRUE,Red,100,75,782.99,62,60-62 CM,20,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.","Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation.",??????????????????????????????????????????????????,???? ????? ??? ??? ????? ?????????? ??? ????? ??????? ?? ????? ???? ?????? ????????. ???? ????? ????? ??? ????? ?? ?? ???? ???? ????? ????? ?? ???????.,??????? ??????? ????? ????? ?????? ????? ???? ??????? ???? ??? ?????? ????. ????????? ?????? ?????? ????? ?????? ?????? ???? ??? ????????.,???????????????????????? ??????????????????????????????????????????  ??????????????? ????? ??????????????????????????????????????,"""Kostengünstiges Rad mit vielen Funktionen unserer Topmodelle. Verfügt über denselben leichten, robusten Rahmen und die schnelle Beschleunigung, die uns bekannt gemacht hat.""",????????????????????????????????? ????????????????????????????????????????????,De?erine uygun olarak fiyatland?r?lan bisikletin bir çok özelli?i en üst s?n?f modellerinkilerle ayn?d?r. Ayn? hafif sa?lam kadroya ve herkesin takdir etti?i çabuk h?zlanma özelli?imize sahiptir.,41091,39809,
324,BK-R50R-62,2,Road Bikes,1,Bikes,699.0982,LB ,CM ,"Road-650 Red, 62","Carretera: 650, roja, 62","Vélo de route 650 rouge, 62",413.1463,TRUE,Red,100,75,699.0982,62,60-62 CM,20,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.","Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation.",??????????????????????????????????????????????????,???? ????? ??? ??? ????? ?????????? ??? ????? ??????? ?? ????? ???? ?????? ????????. ???? ????? ????? ??? ????? ?? ?? ???? ???? ????? ????? ?? ???????.,??????? ??????? ????? ????? ?????? ????? ???? ??????? ???? ??? ?????? ????. ????????? ?????? ?????? ????? ?????? ?????? ???? ??? ????????.,???????????????????????? ??????????????????????????????????????????  ??????????????? ????? ??????????????????????????????????????,"""Kostengünstiges Rad mit vielen Funktionen unserer Topmodelle. Verfügt über denselben leichten, robusten Rahmen und die schnelle Beschleunigung, die uns bekannt gemacht hat.""",????????????????????????????????? ????????????????????????????????????????????,De?erine uygun olarak fiyatland?r?lan bisikletin bir çok özelli?i en üst s?n?f modellerinkilerle ayn?d?r. Ayn? hafif sa?lam kadroya ve herkesin takdir etti?i çabuk h?zlanma özelli?imize sahiptir.,40725,39444,
323,BK-R50R-60,2,Road Bikes,1,Bikes,782.99,LB ,CM ,"Road-650 Red, 60","Carretera: 650, roja, 60","Vélo de route 650 rouge, 60",486.7066,TRUE,Red,100,75,782.99,60,60-62 CM,20,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.","Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation.",??????????????????????????????????????????????????,???? ????? ??? ??? ????? ?????????? ??? ????? ??????? ?? ????? ???? ?????? ????????. ???? ????? ????? ??? ????? ?? ?? ???? ???? ????? ????? ?? ???????.,??????? ??????? ????? ????? ?????? ????? ???? ??????? ???? ??? ?????? ????. ????????? ?????? ?????? ????? ?????? ?????? ???? ??? ????????.,???????????????????????? ??????????????????????????????????????????  ??????????????? ????? ??????????????????????????????????????,"""Kostengünstiges Rad mit vielen Funktionen unserer Topmodelle. Verfügt über denselben leichten, robusten Rahmen und die schnelle Beschleunigung, die uns bekannt gemacht hat.""",????????????????????????????????? ????????????????????????????????????????????,De?erine uygun olarak fiyatland?r?lan bisikletin bir çok özelli?i en üst s?n?f modellerinkilerle ayn?d?r. Ayn? hafif sa?lam kadroya ve herkesin takdir etti?i çabuk h?zlanma özelli?imize sahiptir.,41091,39809,
