ProductKey,ProductAlternateKey,ProductSubcategoryKey,ProductSubcategoryName,ProductCategoryKey,ProductCategoryName,Unit price,WeightUnitMeasureCode,SizeUnitMeasureCode,EnglishProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,EnglishDescription,StartDate,EndDate,Status
244,FR-R92R-48,14,Road Frames,2,Components,,LB ,CM ,"HL Road Frame - Red, 48",747.9682,TRUE,Red,500,375,1263.4598,48,48-52 CM,2,1,R ,758.0759,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,40725,39444,
243,FR-R92R-44,14,Road Frames,2,Components,,LB ,CM ,"HL Road Frame - Red, 44",868.6342,TRUE,Red,500,375,1431.5,44,42-46 CM,2,1,R ,858.9,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,41456,,Current
242,FR-R92R-44,14,Road Frames,2,Components,,LB ,CM ,"HL Road Frame - Red, 44",722.2568,TRUE,Red,500,375,1301.3636,44,42-46 CM,2,1,R ,780.8182,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,41091,39809,
241,FR-R92R-44,14,Road Frames,2,Components,,LB ,CM ,"HL Road Frame - Red, 44",747.9682,TRUE,Red,500,375,1263.4598,44,42-46 CM,2,1,R ,758.0759,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,40725,39444,
245,FR-R92R-48,14,Road Frames,2,Components,,LB ,CM ,"HL Road Frame - Red, 48",722.2568,TRUE,Red,500,375,1301.3636,48,48-52 CM,2,1,R ,780.8182,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,41091,39809,
238,FR-R92R-62,14,Road Frames,2,Components,,LB ,CM ,"HL Road Frame - Red, 62",747.9682,TRUE,Red,500,375,1263.4598,62,60-62 CM,2,1,R ,758.0759,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,40725,39444,
240,FR-R92R-62,14,Road Frames,2,Components,,LB ,CM ,"HL Road Frame - Red, 62",868.6342,TRUE,Red,500,375,1431.5,62,60-62 CM,2,1,R ,858.9,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,41456,,Current
239,FR-R92R-62,14,Road Frames,2,Components,,LB ,CM ,"HL Road Frame - Red, 62",722.2568,TRUE,Red,500,375,1301.3636,62,60-62 CM,2,1,R ,780.8182,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,41091,39809,
211,FR-R92R-58,14,Road Frames,2,Components,,LB ,CM ,"HL Road Frame - Red, 58",,TRUE,Red,500,375,,58,54-58 CM,2,1,R ,,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,37803,,Current
246,FR-R92R-48,14,Road Frames,2,Components,,LB ,CM ,"HL Road Frame - Red, 48",868.6342,TRUE,Red,500,375,1431.5,48,48-52 CM,2,1,R ,858.9,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,41456,,Current
210,FR-R92B-58,14,Road Frames,2,Components,,LB ,CM ,"HL Road Frame - Black, 58",,TRUE,Black,500,375,,58,54-58 CM,2,1,R ,,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,37803,,Current
248,FR-R92R-52,14,Road Frames,2,Components,,LB ,CM ,"HL Road Frame - Red, 52",722.2568,TRUE,Red,500,375,1301.3636,52,48-52 CM,2,1,R ,780.8182,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,41091,39809,
444,FR-R92B-52,14,Road Frames,2,Components,,LB ,CM ,"HL Road Frame - Black, 52",868.6342,TRUE,Black,500,375,1431.5,52,48-52 CM,2,1,R ,858.9,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,41456,,Current
443,FR-R92B-52,14,Road Frames,2,Components,,LB ,CM ,"HL Road Frame - Black, 52",722.2568,TRUE,Black,500,375,1301.3636,52,48-52 CM,2,1,R ,780.8182,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,41091,39809,
442,FR-R92B-48,14,Road Frames,2,Components,,LB ,CM ,"HL Road Frame - Black, 48",868.6342,TRUE,Black,500,375,1431.5,48,48-52 CM,2,1,R ,858.9,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,41456,,Current
441,FR-R92B-48,14,Road Frames,2,Components,,LB ,CM ,"HL Road Frame - Black, 48",722.2568,TRUE,Black,500,375,1301.3636,48,48-52 CM,2,1,R ,780.8182,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,41091,39809,
440,FR-R92B-44,14,Road Frames,2,Components,,LB ,CM ,"HL Road Frame - Black, 44",868.6342,TRUE,Black,500,375,1431.5,44,42-46 CM,2,1,R ,858.9,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,41456,,Current
247,FR-R92R-52,14,Road Frames,2,Components,,LB ,CM ,"HL Road Frame - Red, 52",747.9682,TRUE,Red,500,375,1263.4598,52,48-52 CM,2,1,R ,758.0759,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,40725,39444,
438,FR-R92B-62,14,Road Frames,2,Components,,LB ,CM ,"HL Road Frame - Black, 62",868.6342,TRUE,Black,500,375,1431.5,62,60-62 CM,2,1,R ,858.9,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,41456,,Current
437,FR-R92B-62,14,Road Frames,2,Components,,LB ,CM ,"HL Road Frame - Black, 62",722.2568,TRUE,Black,500,375,1301.3636,62,60-62 CM,2,1,R ,780.8182,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,41091,39809,
439,FR-R92B-44,14,Road Frames,2,Components,,LB ,CM ,"HL Road Frame - Black, 44",722.2568,TRUE,Black,500,375,1301.3636,44,42-46 CM,2,1,R ,780.8182,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,41091,39809,
252,FR-R92R-56,14,Road Frames,2,Components,,LB ,CM ,"HL Road Frame - Red, 56",868.6342,TRUE,Red,500,375,1431.5,56,54-58 CM,2,1,R ,858.9,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,41456,,Current
251,FR-R92R-56,14,Road Frames,2,Components,,LB ,CM ,"HL Road Frame - Red, 56",722.2568,TRUE,Red,500,375,1301.3636,56,54-58 CM,2,1,R ,780.8182,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,41091,39809,
250,FR-R92R-56,14,Road Frames,2,Components,,LB ,CM ,"HL Road Frame - Red, 56",747.9682,TRUE,Red,500,375,1263.4598,56,54-58 CM,2,1,R ,758.0759,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,40725,39444,
249,FR-R92R-52,14,Road Frames,2,Components,,LB ,CM ,"HL Road Frame - Red, 52",868.6342,TRUE,Red,500,375,1431.5,52,48-52 CM,2,1,R ,858.9,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,41456,,Current
395,HS-2451,11,Headsets,2,Components,,,,ML Headset,45.4168,TRUE,NA,500,375,102.29,,NA,,1,,61.374,M ,,ML Headset,Sealed cartridge keeps dirt out.,41091,39809,
458,TG-W091-L,24,Tights,3,Clothing,,,,"Women's Tights, L",30.9334,TRUE,Black,4,3,74.99,L,L,,0,S ,44.994,,W ,Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,41091,39809,
456,TG-W091-S,24,Tights,3,Clothing,,,,"Women's Tights, S",30.9334,TRUE,Black,4,3,74.99,S,S,,0,S ,44.994,,W ,Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,41091,39809,
457,TG-W091-M,24,Tights,3,Clothing,,,,"Women's Tights, M",30.9334,TRUE,Black,4,3,74.99,M,M,,0,S ,44.994,,W ,Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,41091,39809,
477,WB-H098,28,Bottles and Cages,4,Accessories,4.99,,,Water Bottle - 30 oz.,1.8663,TRUE,NA,4,3,4.99,,NA,,0,S ,2.994,,,Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,41456,,Current
452,LT-H903,33,Lights,4,Accessories,,,,Headlights - Weatherproof,18.5584,TRUE,NA,4,3,44.99,,NA,,0,R ,26.994,,,Headlights - Weatherproof,Rugged weatherproof headlight.,41091,39809,
501,RD-2308,9,Derailleurs,2,Components,,G  ,,Rear Derailleur,53.9282,TRUE,Silver,500,375,121.46,,NA,215,1,,72.876,,,Rear Derailleur,Wide-link design.,41456,,Current
552,FD-2342,9,Derailleurs,2,Components,,G  ,,Front Derailleur,40.6216,TRUE,Silver,500,375,91.49,,NA,88,1,,54.894,,,Front Derailleur,Wide-link design.,41456,,Current
451,LT-H902,33,Lights,4,Accessories,,,,Headlights - Dual-Beam,14.4334,TRUE,NA,4,3,34.99,,NA,,0,R ,20.994,,,Headlights - Dual-Beam,Rechargeable dual-beam headlight.,41091,39809,
